id,type,src,dst,app,latency,message,ctime,size,buffer
121,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3104.000000000382,20,1
125,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3200,20,0
126,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3200,20,1
127,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3200,20,2
128,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3200,20,3
125,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3204.000000000382,20,1
129,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3300,20,0
130,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3300,20,1
131,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3300,20,2
132,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3300,20,3
129,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3304.000000000382,20,1
133,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3400,20,0
134,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3400,20,1
135,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3400,20,2
136,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3400,20,3
133,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3404.000000000382,20,1
137,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3500,20,0
138,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3500,20,1
139,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3500,20,2
140,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3500,20,3
137,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3504.000000000382,20,1
141,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3600,20,0
142,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3600,20,1
143,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3600,20,2
144,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3600,20,3
141,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3604.000000000382,20,1
145,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3700,20,0
146,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3700,20,1
147,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3700,20,2
148,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3700,20,3
145,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3704.000000000382,20,1
149,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3800,20,0
150,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3800,20,1
151,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3800,20,2
152,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3800,20,3
149,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3804.000000000382,20,1
153,LINK,1,2,0,4.000000000381869,M.USER.APP.0,3900,20,0
154,LINK,2,0,1,5.000000000289452,M.USER.APP.1,3900,20,1
155,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,3900,20,2
156,LINK,4,0,3,3.000000000355834,M.USER.APP.3,3900,20,3
153,LINK,2,0,0,5.000000000289452,M.USER.APP.0,3904.000000000382,20,1
157,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4000,20,0
158,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4000,20,1
159,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4000,20,2
160,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4000,20,3
157,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4004.000000000382,20,1
161,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4100,20,0
162,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4100,20,1
163,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4100,20,2
164,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4100,20,3
161,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4104.000000000382,20,1
165,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4200,20,0
166,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4200,20,1
167,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4200,20,2
168,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4200,20,3
165,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4204.000000000382,20,1
169,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4300,20,0
170,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4300,20,1
171,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4300,20,2
172,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4300,20,3
169,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4304.000000000382,20,1
173,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4400,20,0
174,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4400,20,1
175,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4400,20,2
176,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4400,20,3
173,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4404.000000000382,20,1
177,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4500,20,0
178,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4500,20,1
179,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4500,20,2
180,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4500,20,3
177,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4504.000000000382,20,1
181,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4600,20,0
182,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4600,20,1
183,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4600,20,2
184,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4600,20,3
181,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4604.000000000382,20,1
185,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4700,20,0
186,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4700,20,1
187,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4700,20,2
188,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4700,20,3
185,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4704.000000000382,20,1
189,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4800,20,0
190,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4800,20,1
191,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4800,20,2
192,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4800,20,3
189,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4804.000000000382,20,1
193,LINK,1,2,0,4.000000000381869,M.USER.APP.0,4900,20,0
194,LINK,2,0,1,5.000000000289452,M.USER.APP.1,4900,20,1
195,LINK,3,0,2,3.0000000003145693,M.USER.APP.2,4900,20,2
196,LINK,4,0,3,3.000000000355834,M.USER.APP.3,4900,20,3
193,LINK,2,0,0,5.000000000289452,M.USER.APP.0,4904.000000000382,20,1
