id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
11,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,2909.26355482833,2956.0320941541727,2346.0,2909.26355482833
11,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,2956.0320941541727,3010.154566064285,2956.0320941541727,2956.0320941541727
11,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,2956.0320941541727,2987.821981794622,2956.0320941541727,2956.0320941541727
11,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,2956.0320941541727,3004.8174874126,2956.0320941541727,2956.0320941541727
11,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,3010.154566064285,3051.116363817094,3010.154566064285,3010.154566064285
11,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,3010.154566064285,3032.8118694350715,3010.154566064285,3010.154566064285
11,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,3010.154566064285,3038.7556896597907,3010.154566064285,3010.154566064285
11,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,3010.154566064285,3054.6354649406894,3010.154566064285,3010.154566064285
11,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,3010.154566064285,3056.770296401364,3010.154566064285,3010.154566064285
12,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,3086.280814485473,3126.0133987551358,2412.0,3086.280814485473
12,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,3126.0133987551358,3163.7560953843495,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,3126.0133987551358,3160.344859429293,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,3126.0133987551358,3155.441488642776,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,3126.0133987551358,3173.8145223506413,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,3126.0133987551358,3193.1167695416525,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,3126.0133987551358,3162.8414886427763,3126.0133987551358,3126.0133987551358
12,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,3155.441488642776,3179.004409991091,3155.441488642776,3155.441488642776
12,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,3155.441488642776,3207.7751965079447,3155.441488642776,3155.441488642776
12,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,3173.8145223506413,3230.517893137158,3173.8145223506413,3173.8145223506413
14,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,3263.304679462616,3310.0732187884587,2483.0,3263.304679462616
14,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,3310.0732187884587,3364.195690698571,3310.0732187884587,3310.0732187884587
14,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,3310.0732187884587,3341.863106428908,3310.0732187884587,3310.0732187884587
14,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,3310.0732187884587,3358.858612046886,3310.0732187884587,3310.0732187884587
14,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,3364.195690698571,3405.1574884513802,3364.195690698571,3364.195690698571
14,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,3364.195690698571,3386.8529940693575,3364.195690698571,3364.195690698571
14,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,3364.195690698571,3392.7968142940767,3364.195690698571,3364.195690698571
14,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,3364.195690698571,3408.6765895749754,3364.195690698571,3364.195690698571
14,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,3364.195690698571,3410.81142103565,3364.195690698571,3364.195690698571
13,COMP_M,1,1_9,M.USER.APP.1,651,662,2,150,None,39.73258426966292,3440.3219391197586,3480.0545233894213,2414.0,3440.3219391197586
13,COMP_M,1,1_10,1_(9-10),662,663,150,150,1_9,37.742696629213484,3480.0545233894213,3517.797220018635,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_11,1_(9-11),662,664,150,150,1_9,34.331460674157306,3480.0545233894213,3514.3859840635787,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_12,1_(9-12),662,665,150,150,1_9,29.42808988764045,3480.0545233894213,3509.482613277062,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_13,1_(9-13),662,666,150,150,1_9,47.801123595505615,3480.0545233894213,3527.855646984927,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_15,1_(9-15),662,667,150,150,1_9,67.10337078651685,3480.0545233894213,3547.157894175938,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_18,1_(9-18),662,668,150,150,1_9,36.82808988764045,3480.0545233894213,3516.882613277062,3480.0545233894213,3480.0545233894213
13,COMP_M,1,1_16,1_(12-16),665,669,150,150,1_12,23.562921348314607,3509.482613277062,3533.0455346253766,3509.482613277062,3509.482613277062
13,COMP_M,1,1_14,1_(12-14),665,670,150,150,1_12,52.33370786516854,3509.482613277062,3561.81632114223,3509.482613277062,3509.482613277062
13,COMP_M,1,1_17,1_(13-17),666,671,150,150,1_13,56.70337078651686,3527.855646984927,3584.5590177714435,3527.855646984927,3527.855646984927
15,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,3617.3458040969017,3664.1143434227442,2763.0,3617.3458040969017
15,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,3664.1143434227442,3718.2368153328566,3664.1143434227442,3664.1143434227442
15,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,3664.1143434227442,3695.9042310631935,3664.1143434227442,3664.1143434227442
15,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,3664.1143434227442,3712.8997366811714,3664.1143434227442,3664.1143434227442
15,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,3718.2368153328566,3759.198613085666,3718.2368153328566,3718.2368153328566
15,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,3718.2368153328566,3740.894118703643,3718.2368153328566,3718.2368153328566
15,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,3718.2368153328566,3746.8379389283623,3718.2368153328566,3718.2368153328566
15,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,3718.2368153328566,3762.717714209261,3718.2368153328566,3718.2368153328566
15,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,3718.2368153328566,3764.8525456699354,3718.2368153328566,3718.2368153328566
16,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,3794.3696690740444,3841.138208399887,3012.0,3794.3696690740444
16,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,3841.138208399887,3895.2606803099993,3841.138208399887,3841.138208399887
16,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,3841.138208399887,3872.928096040336,3841.138208399887,3841.138208399887
16,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,3841.138208399887,3889.923601658314,3841.138208399887,3841.138208399887
16,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,3895.2606803099993,3936.2224780628085,3895.2606803099993,3895.2606803099993
16,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,3895.2606803099993,3917.9179836807857,3895.2606803099993,3895.2606803099993
16,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,3895.2606803099993,3923.861803905505,3895.2606803099993,3895.2606803099993
16,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,3895.2606803099993,3939.7415791864037,3895.2606803099993,3895.2606803099993
16,COMP_M,0,0_7,0_(1-7),654,661,150,150,0_1,46.61573033707865,3895.2606803099993,3941.876410647078,3895.2606803099993,3895.2606803099993
17,COMP_M,0,0_0,M.USER.APP.0,652,653,1,150,None,46.768539325842696,3971.393534051187,4018.1620733770296,3092.0,3971.393534051187
17,COMP_M,0,0_1,0_(0-1),653,654,150,150,0_0,54.12247191011236,4018.1620733770296,4072.284545287142,4018.1620733770296,4018.1620733770296
17,COMP_M,0,0_2,0_(0-2),653,655,150,150,0_0,31.78988764044944,4018.1620733770296,4049.951961017479,4018.1620733770296,4018.1620733770296
17,COMP_M,0,0_4,0_(0-4),653,656,150,150,0_0,48.785393258426964,4018.1620733770296,4066.9474666354567,4018.1620733770296,4018.1620733770296
17,COMP_M,0,0_8,0_(1-8),654,657,150,150,0_1,40.96179775280899,4072.284545287142,4113.246343039951,4072.284545287142,4072.284545287142
17,COMP_M,0,0_3,0_(1-3),654,658,150,150,0_1,22.65730337078652,4072.284545287142,4094.9418486579284,4072.284545287142,4072.284545287142
17,COMP_M,0,0_5,0_(1-5),654,659,150,150,0_1,28.60112359550562,4072.284545287142,4100.885668882647,4072.284545287142,4072.284545287142
17,COMP_M,0,0_6,0_(1-6),654,660,150,150,0_1,44.480898876404495,4072.284545287142,4116.765444163547,4072.284545287142,4072.284545287142
