id,type,src,dst,app,latency,message,ctime,size,buffer
23,LINK,1,6,0,27.005495225,M.USER.APP.0,4483,4176371,3
23,LINK,6,91,0,88.00875549475892,M.USER.APP.0,4510.005495225,4176371,2
24,LINK,1,6,0,27.005495225,M.USER.APP.0,4552,4176371,3
24,LINK,6,91,0,88.00875549475892,M.USER.APP.0,4579.005495225,4176371,3
23,LINK,91,150,0,177.02386497714286,M.USER.APP.0,4598.014250719759,4176371,3
24,LINK,91,150,0,177.02386497714286,M.USER.APP.0,4686.023006214517,4176371,2
25,LINK,1,6,0,27.005495225,M.USER.APP.0,5388,4176371,0
25,LINK,6,91,0,88.00875549475892,M.USER.APP.0,5415.005495225,4176371,0
25,LINK,91,150,0,177.02386497714286,M.USER.APP.0,5503.014250719759,4176371,0
26,LINK,2,5,1,30.004690124223604,M.USER.APP.1,5729,3020440,0
26,LINK,5,91,1,130.02112195804196,M.USER.APP.1,5759.004690124224,3020440,0
27,LINK,1,6,0,27.005495225,M.USER.APP.0,5788,4176371,1
27,LINK,6,91,0,88.00875549475892,M.USER.APP.0,5815.005495225,4176371,1
28,LINK,1,6,0,27.005495225,M.USER.APP.0,5833,4176371,2
28,LINK,6,91,0,88.00875549475892,M.USER.APP.0,5860.005495225,4176371,2
26,LINK,91,150,1,177.01725965714286,M.USER.APP.1,5889.025812082266,3020440,2
27,LINK,91,150,0,177.02386497714286,M.USER.APP.0,5903.014250719759,4176371,2
28,LINK,91,150,0,177.02386497714286,M.USER.APP.0,5991.023006214517,4176371,2
29,LINK,1,6,0,27.005495225,M.USER.APP.0,6129,4176371,2
29,LINK,6,91,0,88.00875549475892,M.USER.APP.0,6156.005495225,4176371,2
29,LINK,91,150,0,177.02386497714286,M.USER.APP.0,6244.014250719759,4176371,1
30,LINK,2,5,1,30.004690124223604,M.USER.APP.1,6256,3020440,2
30,LINK,5,91,1,130.02112195804196,M.USER.APP.1,6286.004690124224,3020440,2
31,LINK,1,6,0,27.005495225,M.USER.APP.0,6335,4176371,3
31,LINK,6,91,0,88.00875549475892,M.USER.APP.0,6362.005495225,4176371,3
30,LINK,91,150,1,177.01725965714286,M.USER.APP.1,6416.025812082266,3020440,3
31,LINK,91,150,0,177.02386497714286,M.USER.APP.0,6450.014250719759,4176371,2
32,LINK,2,5,1,30.004690124223604,M.USER.APP.1,6646,3020440,2
32,LINK,5,91,1,130.02112195804196,M.USER.APP.1,6676.004690124224,3020440,2
